ocid,buyer_name,buyer_id,title,desc,supplier,value,currency,date,detected_provider
ocds-hu01ve-8671335,MINISTERO DEGLI AFFARI ESTERI E COOPERAZIONE INTERNAZIONALE,80213330584,,UTILIZZO INFRASTRUTTURA CLOUD GOOGLE PLATFORM,TELECOM ITALIA S.P.A.,82350.0,EUR,2024-02-10 17:27:15.249T12:00:00Z,google
ocds-hu01ve-8671355,COMUNE DI BOLOGNA,01232710374,,ADESIONE ALL'ACCORDO QUADRO CONSIP/RTI FASTWEB (MANDATARIA) PER LA PRESTAZIONE DI SERVIZI NELL'AMBITO DELL'ACCORDO QUADRO AVENTE AD OGGETTO I SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E POSTAZI,CONSORZIO STABILE NEXTHERA S.C.R.L.|N&C S.R.L.|FASTWEB S.P.A.|MATICMIND S.P.A.,675714.24,EUR,2024-05-28 16:30:10.327T12:00:00Z,fastweb
ocds-hu01ve-8673734,TOSCANA AEROPORTI S.P.A.,00403110505,,"GARA EUROPEA PER L'AFFIDAMENTO DEI SERVIZI ASSICURATIVI PER LE SOCIETÀ TOSCANA AEROPORTI S.P.A., TOSCANA AEROPORTI HANDLING S.R.L. E TOSCANA AEROPORTI ENGINEERING S.R.L. PER GLI AEROPORTI DI FIRENZE E",LLOYD'S INSURANCE COMPANY S.A.|BUCCHIONI'S STUDIO DI BUCCHIONI FRANCO E C. SAS,147241.7,EUR,2024-02-10 17:27:18.946T12:00:00Z,engineering
ocds-hu01ve-8674075,AZIENDA SANITARIA LOCALE DI POTENZA,01722360763,,FORNITURA DISPOSITIVI E MATERIALE DI CONSUMO SISTEMA ACCU-CHECK SAP/SOLO/COMBO PER PAZIENTI DIABETICI AVENTI DIRITTO,MEDICAL CENTER MG SRL,60329.16,EUR,2024-11-27 17:31:52.026T12:00:00Z,sap
ocds-hu01ve-8676067,ANAS SPA,80208450587,,"PROGETTO: N. 440060 DEL 28/06/2022 - SEDE COMPARTIMENTALE DI MESTRE, VIA MILLOSEVICH, 49 MESTRE - SERVIZI DI TINTEGGIATURA INTERNA DEI LOCALI E DEGLI UFFICI DELLA SEDE ANAS DI MESTRE (VE) - SAP",,0.0,EUR,2024-02-09 17:45:07.874T12:00:00Z,sap
ocds-hu01ve-8676496,AREXPO SPA,07468440966,,ADESIONE AL CONTRATTO QUADRO (CIG 5026888F31) STIPULATO IN DATA 27 MAGGIO 2015 TRA ARCA S.P.A. (ORA ARIA S.P.A.) E IL RTI COSTITUITO DA TELECOM ITALIA S.P.A. (MANDATARIA) E BV TECH S.P.A. (MANDATARIA),BV TEC SPA|TELECOM ITALIA S.P.A.,41446.77,EUR,2024-02-09 17:45:35.219T12:00:00Z,tim
ocds-hu01ve-8678537,AZIENDA PROVINCIALE PER I SERVIZI SANITARI,01429410226,,LICENZE SALESFORCE SAAS - OFFERTA LUGLIO 2022 PER SERVIZI 08082022-07012023 - CONTRATTO PONTE,,0.0,EUR,2024-02-09 17:45:13.176T12:00:00Z,salesforce
ocds-hu01ve-8678767,AMIU GENOVA SPA,03818890109,,"AFFIDAMENTO DIRETTO DI UN CONTRATTO PONTE, EX ART. 1, COMMA 2, LETT. A) LEGGE N. 120/2020, DEL SERVIZIO DI ASSISTENZA SU APPLICAZIONI SAP S4/HANA ",,0.0,EUR,2024-02-07 17:22:30.664T12:00:00Z,sap
ocds-hu01ve-8679149,REGIONE CAMPANIA,80011990639,,"SERVIZI DI ASSISTENZA TECNICA PER LA PROGRAMMAZIONE, GESTIONE, ATTUAZIONE E MONITORAGGIO DEGLI INTERVENTI DEL PSN 2023- 2027 DI COMPETENZA DELLA REGIONE CAMPANIA E PER LA CHIUSURA DEL PSR CAMPANIA 201",COGEA SRL,7898375.0,EUR,2024-02-10 17:28:56.835T12:00:00Z,psn
ocds-hu01ve-8680376,TOSCANA AEROPORTI S.P.A.,00403110505,,RINNOVO LICENZE SOFTWARE MICROSOFT OFFICE 365 PER TOSCANA AEROPORTI ,BASE SRL,55474.0,EUR,2024-02-09 17:44:02.364T12:00:00Z,microsoft
ocds-hu01ve-8680996,COMUNE DI SAN GIULIANO MILANESE,00798940151,,CO-PROGETTAZIONE E GESTIONE DEGLI ALLOGGI SAP DI PROPRIETA' DEL COMUNE DI SAN GIULIANO MILANESE,FONDAZIONE DAR|DAR=CASA SOCIETA' COOPERATIVA A RL,62310.0,EUR,2024-02-10 17:29:10.244T12:00:00Z,sap
ocds-hu01ve-8683033,RAI RADIOTELEVISIONE ITALIANA S.P.A.,06382641006,,"CONTRATTO ATTUATIVO RELATIVO ALL'A.Q N. 1209000011 AVENTE AD OGGETTO LA FORNITURA SISTEMI DI RADIOMICROFONI DIGITALI, CON L'OPERATORE PRASE ENGINEERING S.P.A.",PRASE ENGINEERING,148505.65,EUR,2024-04-24 16:30:13.593T12:00:00Z,engineering
ocds-hu01ve-8683618,INFORMATICA ALTO ADIGE SPA,01468500218,,MANUTENZIONE HW E SW DELL'INSTALLATO IBM,,0.0,EUR,2024-02-09 17:45:37.692T12:00:00Z,ibm
ocds-hu01ve-8685248,AZIENDA SANITARIA LOCALE CITTA' DI TORINO,11632570013,,"PROGRAMMAZIONE DI SPESA PER L'ATTIVITÀ DI MIGRAZIONE DELLE CASELLE DI POSTA PEL ALLA NUOVA CONVENZIONE 'MEA6' MICROSOFT ENTERPRISE AGREEMENT 6 ANNO 2022. IMPORTO EURO 65.150,00 IVA ESCLUSA.",,0.0,EUR,2024-02-07 17:22:24.475T12:00:00Z,microsoft
ocds-hu01ve-8685640,INVA SPA,00521690073,,RINNOVO SUPPORTO TECNICO PER LE LICENZE ORACLE (SOFTWARE UPDATE LICENSE & SUPPORT FEES) - CONTRATTO 19240332,,0.0,EUR,2024-02-09 17:45:08.891T12:00:00Z,oracle
ocds-hu01ve-8689426,AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO,06593810481,,RTI WEBKORNER TIM TBS RDA PROT.39666/2022 ( RIF ABS NR 41455/2022) DI ADESIONE A DET.538/2020 LOTTO 7 FINO AL 31/12/2022 (PG),WEBKORNER SRL|TELECOM ITALIA S.P.A.|TBS IT TELEMATIC AND BIOMEDICAL SERVICES SRL,67500.0,EUR,2024-02-09 17:44:06.987T12:00:00Z,tim
ocds-hu01ve-8689710,AZIENDA OSPEDALIERO UNIVERSITARIA-CAREGGI,04612750481,,ADESIONE CONVENZIONE CONSIP MICROSOFT ENTERPRISE AGREEMENT 6 - LICENZE TRIENNALI MICROSOFT 365 ,TELECOM ITALIA SPA,141948.0,EUR,2024-10-21 19:11:32.937T12:00:00Z,microsoft
ocds-hu01ve-8692587,COMUNE DI BOTTICINO,00600950174,,INTERVENTO DI EFFICIENTAMENTO ENERGETICO E MESSA IN SICUREZZA DEGLI ALLOGGI SAP IN VIA MASSIMO D'AZEGLIO N. 15/F ,EDIL IMPIANTI SRL UNIPERSONALE,90646.8,EUR,2024-02-10 17:30:10.849T12:00:00Z,sap
ocds-hu01ve-8694239,COMUNE DI BARI,80015010723,,"RINNOVO SUPPORTO SOTTOSCRIZIONI ORACLE PER IL COMUNE DI BARI, PERIODO 1 OTTOBRE 2022 - 30 SETTEMBRE 2023",,0.0,EUR,2024-02-10 17:29:57.634T12:00:00Z,oracle
ocds-hu01ve-8694451,AZIENDA SOCIO SANITARIA TERRITORIALE DI CREMA,01629350198,,ADESIONE L1 CONVENZIONE MICROSOFT ENTERPRISE AGREEMENT 6,TIM S.P.A.,81900.0,EUR,2024-02-09 17:45:12.901T12:00:00Z,microsoft
ocds-hu01ve-8694767,COMUNE DI GORIZIA,00122500317,,"SERVIZI INFORMATICI. ABBONAMENTO TRIENNALE AL SERVIZIO 'MICROSOFT OFFICE365' COMPLETO DI MANUTENZIONE EVOLUTIVA, AGGIORNAMENTI E SERVIZI CONNESSI PER LE PUBBLICHE AMMINISTRAZIONI. CONVENZIONE CONSIP '",,0.0,EUR,2024-02-07 17:23:16.443T12:00:00Z,microsoft
ocds-hu01ve-8696278,VIVA SERVIZI S.P.A.,02191980420,,"SERVIZI DI MANUTENZIONE EVOLUTIVA SU AREE DEI SISTEMI INFORMATIVI IN AMBITO SAP R/3, ADD-ON ISU, BW-BPC, FIORI, SALES FORCE - RINNOVO CONTRATTUALE",ATOS ITALIA S.P.A.,550000.0,EUR,2024-08-12 16:30:06.628T12:00:00Z,sap
ocds-hu01ve-8698534,ACEA S.P.A.,05394801004,,SC 20305097 LICENZE SALESFORCE IDRICO,,0.0,EUR,2024-02-10 17:30:05.025T12:00:00Z,salesforce
ocds-hu01ve-8700884,ANAS SPA,80208450587,,ACNOFI00049/17F - LIQUIDAZIONE DEL PREVENTIVO PER RISOLUZIONE INTERFERENZE TELECOM ITALIA S.P.A. SGC E78 GR-FANO. TRATTO GROSSETO-SIENA LOTTO IX. (S.S.223DI PAGANICO)DALLA PROGRESSIVA CHILOMETRICA 41+,,0.0,EUR,2024-04-03 16:30:07.212T12:00:00Z,tim
ocds-hu01ve-8995645,AZIENDA PER LA MOBILITA DI ROMA CAPITALE SOCIETA PER AZIONI,06341981006,,FORNITURA DI LICENZE SAP ON PERMISE - RIFERIMENTO: DISPOSIZIONE DEL RESPONSABILE DELLA STRUTTURA ACQUISTI N. 44 DEL 2022,,0.0,EUR,2024-10-21 12:17:47.653T12:00:00Z,sap
ocds-hu01ve-9110753,CITTA' METROPOLITANA DI MESSINA,80002760835,,"PROCEDURA APERTA PER L'AFFIDAMENTO, MEDIANTE UN CONTRATTO DI PARTENARIATO PUBBLICO-PRIVATO, DELLA REALIZZAZIONE E GESTIONE DEL POLO STRATEGICO NAZIONALE. ",,0.0,EUR,2024-10-21 12:17:26.367T12:00:00Z,psn
ocds-hu01ve-9541497,ACCADEMIA DI BELLE ARTI-L'AQUILA,80006960662,,FORNITURA DEL SERVIZIO INTERNET FIBRA PROFESSIONAL - TIM,TELECOM ITALIA S.P.A.,573.77,EUR,2024-10-21 19:11:37.952T12:00:00Z,tim
ocds-hu01ve-9559889,AGENZIA NAZIONALE PER I SERVIZI SANITARI REGIONALI,97113690586,,"AUTORIZZAZIONE ALLA STIPULA DELLA CONVENZIONE PER LA FORNITURA DEI SERVIZI DI PRIVATE CLOUD, CLOUD SU CLOUD SERVICE PROVIDER E SERVIZI PROFESSIONALI NECESSARI PER OSPITARE I DATI E SERVIZI DIGITALI DE",,0.0,EUR,2024-03-25 17:30:09.916T12:00:00Z,psn
ocds-hu01ve-9563844,COMUNE DI SARNO,80020270650,,ADESIONE PSN PER ADESIONE MISURA 1.2,,0.0,EUR,2024-02-10 17:22:27.303T12:00:00Z,psn
ocds-hu01ve-8571423,AZIENDA U.L.S.S. N. 2 MARCA TREVIGIANA,03084880263,,ACQUISIZIONE LICENZE MICROSOFT CAL PER L'AZIENDA ULSS 2 MARCA TREVIGIANA FINO AL 31/12/2022,TELECOM ITALIA S.P.A.,117213.0,EUR,2024-04-03 16:30:10.625T12:00:00Z,microsoft
ocds-hu01ve-8588366,UNIVERSITA CA FOSCARI VENEZIA,80007720271,,"AGGIORNAMENTO TRIENNALE DEL SUPPORTO MANUTENTIVO DI APPARATI DI RETE CISCO, JUNIPER ED ARUBA",,0.0,EUR,2024-02-09 17:42:59.048T12:00:00Z,aruba
ocds-hu01ve-8607838,ACI INFORMATICA SOCIETA PER AZIONI IN BREVE ACI INFORMATICA S.P.A.,00405030586,,ICT060CA22 - RINNOVO ACQUISTO DI SPAZIO IN CLOUD COMPUTING SPC CLOUD LOTTO 1 (CIG AQ 55187486EA),,0.0,EUR,2024-02-09 17:45:41.700T12:00:00Z,cloud_generic
ocds-hu01ve-8608185,LEPIDA S.C.P.A.,02770891204,,FORNITURA DI SEATS DI GOOGLE SUITE ENTERPRISE STARTER,INJENIA,1360680.0,EUR,2024-02-09 17:45:46.291T12:00:00Z,google
ocds-hu01ve-8611456,CONFERENZA DEI RETTORI DELLE UNIVERSITA' ITALIANE,97476030586,,PROCEDURA APERTA DI APPALTO PER: LOTTO 1: FORNITURA TRIENNALE LICENZE CISCO SERVIZI SUPPORTO TECNICO E MANUTENZIONE CONNESSI -LOTTO 2 FORNITURA QUINQUENNALE SOLUZIONI DELL TECHNOLOGIES APEX FLEX ON DE,MATICMIND S.P.A.|VAR GROUP SPA|ITALWARE S.R.L.|ITALWARE S.R.L.|VAR GROUP|FASTWEB SPA|ITD SOLUTIONS S.P.A.,8750000.0,EUR,2024-12-11 17:35:27.395T12:00:00Z,ibm
ocds-hu01ve-8611481,AZIENDA SANITARIA LOCALE NA3 SUD,06322711216,,LICENZE SAP,SIDI SRL,115759.8,EUR,2024-02-09 17:43:34.852T12:00:00Z,sap
ocds-hu01ve-8617664,IREN AMBIENTE S.P.A.,01591110356,,FORNITURA DI RICAMBI DA BANCO NUOVI ED ORIGINALI PER ATTREZZATURE DI MARCA NORD ENGINEERING,,0.0,EUR,2024-02-09 17:43:30.802T12:00:00Z,engineering
ocds-hu01ve-8631258,DIREZIONE DI INTENDENZA DELLA MARINA MILITARE DI ROMA,80234970582,,RINNOVO LICENZE SAP,SAP ITALIA SPA,57379.44,EUR,2024-07-23 16:30:35.068T12:00:00Z,sap
ocds-hu01ve-8631281,S.M.A. SISTEMI PER LA METEOROLOGIA E L'AMBIENTE CAMPANIA S.P.A. IN SIGLA S.M.A. CAMPANIA S.P.A.,07788680630,,"SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE DI PORTALI E SERVIZI ON LINE DI COOPERAZIONE APPLICATIVA PER LE PUBBLICHE AMMINISTRAZIONI LOTTO 1 - AFFIDAMENTO DEI CONTRATTI DI MANUTENZIONE",TELECOM ITALIA SPA,289992.83,EUR,2024-02-10 17:22:23.247T12:00:00Z,cloud_generic
ocds-hu01ve-8633534,LAZIOCREA S.P.A.,13662331001,,"AFFIDAMENTO ADESIONE AL CONTRATTO QUADRO CONSIP - SPC CLOUD LOTTO 1 - 'SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE DI PORTALI E SERVIZI ONLINE E DI COOPERAZIONE APPLICATIVA PER LE PUBBL",,0.0,EUR,2024-02-09 17:45:15.085T12:00:00Z,cloud_generic
ocds-hu01ve-8633845,ISTITUTO POLIGRAFICO E ZECCA DELLO STATO SPA,00399810589,,RINNOVO DELLA FORNITURA DELLE SOTTOSCRIZIONI ORACLE MYSQL ENTERPRISE EDITION E RELATIVA MANUTENZIONE DA INSTALLARE SU MACCHINE VIRTUALI,EUROLINK S.R.L.|ITALWARE SRL,163769.58,EUR,2024-02-09 17:45:43.973T12:00:00Z,oracle
ocds-hu01ve-8634165,RAI RADIOTELEVISIONE ITALIANA S.P.A.,06382641006,,SERVIZI DI FORMAZIONE IT IN AMBITO SAP,UMANA FORMA SRL,81250.0,EUR,2024-02-09 17:45:38.986T12:00:00Z,sap
ocds-hu01ve-8634324,CONSIGLIO NAZIONALE DELLE RICERCHE,80054330586,,MANUTENZIONE HW IBM,,0.0,EUR,2024-02-09 17:45:29.020T12:00:00Z,ibm
ocds-hu01ve-8634545,AUTORITA' DI SISTEMA PORTUALE DEL MARE DI SICILIA OCCIDENTALE,00117040824,,"SERVIZIO DI CLOUD COMPUTING FINALIZZATO ALL'IMPLEMENTAZIONE DELLO SPORTELLO UNICO AMMINISTRATIVO (SUA), ESECUTIVO DEL CONTRATTO QUADRO SOTTOSCRITTO IN DATA 20.06.2016 DA CONSIP SPA E TELECOM ITALIA SP",TELECOM ITALIA SPA,1541231.11,EUR,2024-02-09 17:45:36.794T12:00:00Z,tim
ocds-hu01ve-8635134,COMUNE DI VERONA,00215150236,,ADESIONE CONTRATTO QUADRO PER LA FORNITURA DI SERVIZI DI CLOUD COMPUTING SPC CLOUD LOTTO 1,POSTEL SPA|POSTE ITALIANE SPA|ENTERPRISE SERVICES ITALIA SRL|TELECOM ITALIA SPA,215163.84,EUR,2024-02-09 17:45:38.716T12:00:00Z,cloud_generic
ocds-hu01ve-8635785,ANAS SPA,80208450587,,LICENZE SAP S-4,,0.0,EUR,2024-02-09 17:45:45.348T12:00:00Z,sap
ocds-hu01ve-8636157,AGENZIA PER LE EROGAZIONI IN AGRICOLTURA,97181460581,,ACQUISIZIONE SERVIZI CLOUD PER IL SIAN. ADESIONE CONVENZIONE CONSIP 'SPC CLOUD LOTTO 1 - SERVIZI DI CLOUD COMPUTING. GARA N^ 8248881 - ID SIGEF 1403. ,,0.0,EUR,2024-10-21 15:21:50.001T12:00:00Z,cloud_generic
ocds-hu01ve-8636738,COMUNE DI BRESCIA,00761890177,,"RECUPERO DI N. 27 SAP INUTILIZZATI IN VARIE VIE CITTADINE - LOTTO I, 9 ALLOGGI IN Q.RE SAN BARTOLOMEO IN VIA PIGAFETTA, 21.",ELECTRIC SYSTEM SRL,256734.76,EUR,2024-08-19 16:30:03.202T12:00:00Z,sap
ocds-hu01ve-8637131,CONFERENZA DEI RETTORI DELLE UNIVERSITA' ITALIANE,97476030586,,"PROCEDURA APERTA PER L'APPALTO DELLA: LOTTI 1 E 2: FORNITURA QUINQUENNALE DI LICENZE ORACLE, SERVIZI CLOUD E SERVIZI CONNESSI, PER LA CONFERENZA DEI RETTORI DELLE UNIVERSITA' ITALIANE LOTTO 3: FORNITU",SISTEMI HS|VAR GROUP SPA|MATICMIND S.P.A.|FASTWEB SPA|EUROLINK S.R.L.|ITALWARE S.R.L.|CS2 SOLUTIONS|KPMG ADVISORY S.P.A.,4311000.0,EUR,2024-12-11 17:34:15.488T12:00:00Z,aws
ocds-hu01ve-8637444,PROVINCIA DI BARLETTA ANDRIA TRANI,06931240722,,ADESIONE ALLA CONVENZIONE CONSIP SPC LOTTO 1 - SERVIZI DI CLOUD COMPUTING.,,0.0,EUR,2024-02-09 17:45:33.961T12:00:00Z,cloud_generic
ocds-hu01ve-8637965,UNIVERSITA DEGLI STUDI DELL INSUBRIA,95039180120,,ADESIONE ALL'ACCORDO QUADRO CONSIP PER I SERVIZI DI IDENTITÀ DIGITALE E SICUREZZA APPLICATIVA DEL SISTEMA PUBBLICO DI CONNETTIVITÀ E CONSEGUENTE AFFIDAMENTO ALLA RTI LEONARDO SPA - IBM SPA - FASTWEB S,LEONARDO S.P.A.|SISTEMI INFORMATIVI S.R.L.|IBM ITALIA S.P.A.|FASTWEB S.P.A.,81219.88,EUR,2024-10-21 10:42:28.008T12:00:00Z,ibm
ocds-hu01ve-8640001,AZIENDA LOMBARDA EDILIZIA RESIDENZIALE MILANO - ALER,01349670156,,SERVIZI DI CLOUD COMPUTING PER ESTERNALIZZAZIONE DEL DATA CENTER DI ALER MILANO TRAMITE CONTRATTO QUADRO SPC CLOUD LOTTO1 IN AMBITO CONSIP,,0.0,EUR,2024-02-10 17:22:19.782T12:00:00Z,cloud_generic
ocds-hu01ve-8640546,ORDINE NAZIONALE DEI BIOLOGI,80069130583,,"ADESIONE A CONTRATTO QUADRO SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE DI PORTALI E SERVIZI ONLINE E DI COOPERAZIONE APPLICATIVA PER LE PUBBLICHE AMMINISTRAZIONI - SPC CLOUD LOTTO 1",TELECOM ITALIA SPA,530670.16,EUR,2024-02-09 17:43:58.966T12:00:00Z,cloud_generic
ocds-hu01ve-8640827,AZIENDA SANITARIA LOCALE ALESSANDRIA,02190140067,,"ADESIONE ALLE RISULTANZE DELLA PROCEDURA DI GARA EFFETTUATA DALLA CONSIP S.P.A. PER IL CONFERIMENTO DI 'SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE DI PORTALI E SERVIZI ON LINE E DI COO",TELECOM ITALIA S.P.A.,201094.58,EUR,2024-02-10 17:22:18.429T12:00:00Z,cloud_generic
ocds-hu01ve-8641501,REGIONE TOSCANA,01386030488,,SERVIZIO DI PIANIFICAZIONE DISPLAY SU GOOGLE ADS PER LA CAMPAGNA SUGLI 'ITS - ISTITUTI TECNICI SUPERIORI' E SERVIZIO DI PUBBLICAZIONE USCITA PUBBLICITARIA SUL QUOTIDIANO QN LA NAZIONE EDIZIONE REGIONA,SPEED SPA,7500.0,EUR,2024-02-10 17:25:57.953T12:00:00Z,google
ocds-hu01ve-8643038,ISTITUTO POLIGRAFICO E ZECCA DELLO STATO SPA,00399810589,,RINNOVO LICENZE SOFTWARE MULTIBRAND 4 - LOTTO 3 - IBM Q RADAR,ITALWARE SRL,198721.65,EUR,2024-02-09 17:45:45.694T12:00:00Z,ibm
ocds-hu01ve-8644175,AZIENDA ASL FG,03499370710,,AGGIORNAMENTO E MANUTENZIONE DELLE LICENZE MICROSOFT CONVENZIONE CONSIP ENTERPRISE AGREEMENT 6,,0.0,EUR,2024-02-09 17:45:42.146T12:00:00Z,microsoft
ocds-hu01ve-8645160,FONDAZIONE CENTRO EURO - MEDITERRANEO SUI CAMBIAMENTI CLIMATICI,03873750750,,AFFIDAMENTO DIRETTO AI SENSI DELL'ART.1 CO.2) LETT.A) DEL DECRETO LEGGE N. 76/2020 E SS.MM.II. (D.L. SEMPLIFICAZIONI) PER LA FORNITURA DI LICENZE SOFTWARE 'SAP S/4 HANA' PER LE ESIGENZE DELLA FONDAZIO,H.T. HIGH TECHNOLOGY SRL,122513.11,EUR,2024-02-09 17:45:34.066T12:00:00Z,sap
ocds-hu01ve-8645318,AZIENDA ULSS N. 3 SERENISSIMA,02798850273,,SERVIZIO DI SUPPORTO TECNICO LICENZE ORACLE ,,0.0,EUR,2024-02-09 17:43:33.270T12:00:00Z,oracle
ocds-hu01ve-8645327,AGENZIA DI TUTELA DELLA SALUTE DELLA VAL PADANA,02481970206,,ADESIONE CONSIP ENTERPRISE AGREEMENT 6 - FORNITURA LICENZE AZURE-ACTIVE-DIRECTORY,,0.0,EUR,2024-02-09 17:45:34.720T12:00:00Z,microsoft
ocds-hu01ve-8645830,COMUNE DI LIVORNO,00104330493,,LICENZE MICROSOFT OFFICE 365,TELECOM ITALIA,333759.1,EUR,2024-02-10 17:22:22.368T12:00:00Z,microsoft
ocds-hu01ve-8646304,INFRASTRUTTURE E TELECOMUNICAZIONI PER L ITALIA SPA,07791571008,,SERVIZI DI WEB SERVICE - PIATTAFORMA CLOUD WIFI ITALIA,,0.0,EUR,2024-02-09 17:43:33.601T12:00:00Z,cloud_generic
ocds-hu01ve-8646759,IRCCS OSPEDALE POLICLINICO SAN MARTINO,02060250996,,FORNITURA E POSA IN OPERA DI N. 500 PRESE DI RETE DATI E ACQUISTO N. 50 ACCESS POINT IN ADESIONE AL LOTTO N. 2 DELLA CONVENZIONE CONSIP 'RETI LOCALI 7' E ACQUISTO DEL COMPONENTE AGGIUNTIVO ARUBA MOBIL,CONVERGE S.P.A.|VODAFONE ITALIA S.P.A.,174582.16,EUR,2024-07-23 16:30:34.576T12:00:00Z,aruba
ocds-hu01ve-8647251,A2A ENERGIEFUTURE S.P.A.,09426250966,,"154 SERVIZIO DI PRELIEVO, TRASPORTO, SMALTIMENTO E/O RECUPERO RIFIUTI SPECIALI PERICOLOSI CONTENENTI OC",NICO SPA,400000.0,EUR,2024-02-09 17:45:14.182T12:00:00Z,oracle
ocds-hu01ve-8647972,A.O.R.N.A.S.GARIBALDI,04721270876,,PROCEDURA APERTA PER LA FORNITURA DI APPARECCHIATURE E STRUMENTAZIONI NELL'AMBITO DEL PSN 2017 -ONCOLOGIA MEDICA,,0.0,EUR,2024-02-10 17:27:05.109T12:00:00Z,psn
ocds-hu01ve-8648218,POSTE ITALIANE SPA,97103880585,,SOTTOSCRIZIONI ORACLE LINUX 2022,,0.0,EUR,2024-02-10 17:22:37.643T12:00:00Z,oracle
ocds-hu01ve-8649558,FONDAZIONE IRCCS POLICLINICO S.MATTEO ,00303490189,,SERVIZIO DI ASSISTENZA E DI SVILUPPO PER IL SISTEMA ORACLE E-BUSINESS SUITE E PER LE PERSONALIZZAZIONI IN USO PRESSO LA FONDAZIONE - 2022-1.6.3/265,CS2 SOLUTIONS,161599.84,EUR,2024-02-09 17:44:04.313T12:00:00Z,oracle
ocds-hu01ve-8650774,ACI INFORMATICA SOCIETA' PER AZIONI IN BREVE ACI INFORMATICA S.P.A.,00405030586,,ICT070AD22 - RINNOVO DEL SERVIZIO DI MANUTENZIONE DEI PRODOTTI SOFTWARE ORACLE,ORACLE ITALIA S.R.L.,709227.85,EUR,2024-08-09 16:30:08.107T12:00:00Z,oracle
ocds-hu01ve-8651220,UNIVERSITA DEGLI STUDI DI PARMA,00308780345,,FORNITURA 330 SOTTOSCRIZIONI VEEAM VUL E 10 LICENZE VEEAM BACKUP MICROSOFT 365,,0.0,EUR,2024-02-09 17:45:01.195T12:00:00Z,microsoft
ocds-hu01ve-8651298,ACI INFORMATICA SOCIETA PER AZIONI IN BREVE ACI INFORMATICA S.P.A.,00405030586,,ICT071CC22 - ACQUISTO LICENZE MICROSOFT OFFICE 365 IN CONVENZIONE CONSIP EA5 - CIG 7621449AAB,,0.0,EUR,2024-02-10 17:22:37.578T12:00:00Z,microsoft
ocds-hu01ve-8651459,AZIENDA U.L.S.S. N. 2 MARCA TREVIGIANA,03084880263,,"MANUTENZIONE DELLE LICENZE ORACLE PER IL DISTRETTO DI TREVISO E DI PIEVE DI SOLIGO, FINO AL 31/10/2023 (ID 4305)",KAY SYSTEMS ITALIA,198700.0,EUR,2024-04-04 16:30:05.526T12:00:00Z,oracle
ocds-hu01ve-8655257,COMUNE DI ANZIO,82005010580,,SERVIZI CLOUD COMPUTING,,0.0,EUR,2024-02-10 17:22:33.541T12:00:00Z,cloud_generic
ocds-hu01ve-8656882,ISTAT - ISTITUTO NAZIONALE DI STATISTICA,80111810588,,SERVIZI RELATIVI A HARDWARE E SOFTWARE ORACLE,GWAY,3828000.0,EUR,2024-07-17 16:30:13.274T12:00:00Z,oracle
ocds-hu01ve-8657898,CONCESSIONI AUTOSTRADALI VENETE - CAV SPA,03829590276,,ADESIONE ALLA CONVENZIONE CONSIP PER LA FORNITURA DI LICENZE D'USO 'MICROSOFT ENTERPRISE AGREEMENT' E DEI SERVIZI CONNESSI PER LE PUBBLICHE AMMINISTRAZIONI (ID SIGEF 2187).,TIM SPA,446224.32,EUR,2024-07-23 16:30:34.476T12:00:00Z,microsoft
ocds-hu01ve-8659163,RETE FERROVIARIA ITALIANA - SOCIETA PER AZIONI,01585570581,,"DOIT.VE.UTS.OC.AQ 690 LAVORI DI SISTEMAZIONE PUNTUALE AL CORPO STRADALE E ACCESSI LUNGO LINEA DERIVANTI DALLE SEGNALAZIONI DELLE UNITÀ MANUTENTIVE IS, TE, LAV. DI PADOVA E VENEZIA NONCHÉ PICCOLI INTER",PALUMBO COSTRUZIONI,285000.0,EUR,2024-03-01 17:30:03.547T12:00:00Z,oracle
ocds-hu01ve-8659662,FINLOMBARDA S.P.A.,01445100157,,ACQUISTO N. 15 LICENZE ANNUALI MICROSOFT POWER B.I. PREMIUM FOR USER,,0.0,EUR,2024-02-10 17:22:36.126T12:00:00Z,microsoft
ocds-hu01ve-8661183,ISTITUTO SUPERIORE DI SANITA ,80211730587,,SERVIZIO DI MANUTENZIONE ORDINARIA E STRAORDINARIA DELLA PIATTAFORMA CLOUD UTILE ALLO SVILUPPO E ALLA GESTIONE DELLE ATTIVITÀ PREVISTE DALL'ACCORDO SOUTH EUROPE ALLIACE FOR TRANSPLANTS,,0.0,EUR,2024-02-10 17:22:31.644T12:00:00Z,cloud_generic
