ocid,buyer_name,buyer_id,title,desc,supplier,value,currency,date,detected_provider
ocds-hu01ve-8475039,RAI RADIOTELEVISIONE ITALIANA S.P.A.,06382641006,,SERVIZI DI MANUTENZIONE DEI PRODOTTI SOFTWARE ED HARDWARE ORACLE,,0.0,EUR,2023-11-09 17:00:09.774T12:00:00Z,oracle
ocds-hu01ve-8475668,AGENZIA PER LA COESIONE TERRITORIALE,97828370581,,ACQUISIZIONE SERVIZIO SUPPORTO SPECIALISTICO CON COMPETENZA SPECIFICA IN AMBIENTE PHP 7 E ORACLE 11G,,0.0,EUR,2023-10-28 16:12:31.603T12:00:00Z,oracle
ocds-hu01ve-8476849,AGENZIA NAZIONALE PER LE POLITICHE ATTIVE DEL LAVORO,97889240582,,FORNITURA DI N. 3 VOUCHER PER L'ABILITAZIONE DI N. 10.000 CREDITI GOOGLE MAPS CIASCUNO (CODICE PRODOTTO VCR_MA4W_GCP_10K.),,0.0,EUR,2023-10-28 16:13:36.669T12:00:00Z,google
ocds-hu01ve-8476911,FONDAZIONE SENATORE PASCALE-ISTITUTO PER LO STUDIO E LA CURA,00911350635,,ATTIVAZIONE DEI SERVIZI EXTRA CONSIP PER LA CONSERVAZIONE FISICA E CUSTODIA DEI DOCUMENTI CARTACEI COMPLEMENTARI AI SERVIZI RELATIVI ALLA CONVENZIONE SPC CLOUD LOTTO 1 (CLOUD COMPUTING) PER LA CONSERV,,0.0,EUR,2023-10-28 16:13:50.335T12:00:00Z,cloud_generic
ocds-hu01ve-8477004,AZIENDA OSPEDALIERO UNIVERSITARIA A. MEYER,02175680483,,RTI TELECOM ITALIA SPA/SIEMENS HEALTHCARE SRL - DET. 1286/2021 - AGGIORNAMENTO TECNOLOGICO DELLE INFRASTRUTTURE CHE SOTTENDONO AL FUNZIONAMENTO DEI SISTEMI RIS PACS PER PRIMA TRANCHE,,0.0,EUR,2023-10-28 16:12:29.618T12:00:00Z,tim
ocds-hu01ve-8477332,ISTITUTO POLIGRAFICO E ZECCA DELLO STATO SPA,00399810589,,RINNOVO LICENZE SOFTWARE MULTIBRAND 4 - LOTTO 3 - IBM Q RADAR,,0.0,EUR,2023-10-28 16:12:29.699T12:00:00Z,ibm
ocds-hu01ve-8477640,PREFETTURA DI ROMA,80197350582,,RINNOVO DEL SERVIZIO SU PIATTAFORMA CLOUD DI MULTIVIDEOCONFERENZA LIFESIZE 12 MESI IN USO AL DIPARTIMENTO DI PUBBLICA SICUREZZA.,,0.0,EUR,2023-10-28 16:14:12.026T12:00:00Z,cloud_generic
ocds-hu01ve-8477806,APT SERVIZI SRL,01886791209,,GOOGLE ADS,,0.0,EUR,2023-10-28 16:13:25.907T12:00:00Z,google
ocds-hu01ve-8477889,COMUNE DI FIRENZE,01307110484,,FORNITURA LICENZE D'USO MICROSOFT ENTERPRISE AGREEMENT E SERVIZI CONNESSI PER LE PUBBLICHE AMMINISTRAZIONI,,0.0,EUR,2023-10-28 16:13:33.451T12:00:00Z,microsoft
ocds-hu01ve-8479044,ANAS SPA,80208450587,,"SERVIZIO DI MANUTENZIONE PROGRAMMATA DEGLI IMPIANTI IDRO/TERMO/SANITARI, DI RAFFRESCAMENTO/CLIMATIZZAZIONE, ELETTRICI ED INTERVENTI DI TIPOLOGIA EDILI SUGLI IMMOBILI ANAS NELLE PROVINCIE DI TRENTO E B",,0.0,EUR,2023-10-28 16:13:49.886T12:00:00Z,sap
ocds-hu01ve-8479141,RAI WAY S.P.A.,05820021003,,"PROCEDURA EX ARTT. 4 E 15 DEL D.LGS 50/2016 PER LA CONCLUSIONE DI UN ACCORDO QUADRO, AI SENSI DELL'ART. 54 DEL D.LGS. 50/2016, PER IL SERVIZIO DI RIPARAZIONE APPARATI PER LA DIFFUSIONE DIGITALE TERRES",,0.0,EUR,2023-10-28 16:13:35.682T12:00:00Z,engineering
ocds-hu01ve-8479436,A.O.R.N.A.S.GARIBALDI,04721270876,,DITTA GPI S.P.A.: SERVIZI DI MANUTENZIONE ED ASSISTENZA SOFTWARE EMONET ANNO 2022 - ATTIVAZIONE MODULO EMOWARD E ADEGUAMENTO RDBMS ORACLE,,0.0,EUR,2023-10-28 16:14:09.253T12:00:00Z,oracle
ocds-hu01ve-8479575,AZIENDA SANITARIA LOCALE BT,90062670725,,ADESIONE CONVENZIONE CONSIP TELEFONIA FISSA 5' STIPULATA CON LA SOCIETÀ FASTWEB S.P.A. PER LA EROGAZIONE DEL SERVIZIO DI TELEFONIA FISSA. ,,0.0,EUR,2023-10-28 16:12:36.890T12:00:00Z,fastweb
ocds-hu01ve-8479666,AZIENDA SANITARIA LOCALE BT,90062670725,,"AFFIDAMENTO DIRETTO EX ART. 36, COMMA 2 LETT A), D.LGS. N. 50/2016 - FORNITURA LICENZE MICROSOFT PER L'INFORMATIZZAZIONE UFFICIO URP",,0.0,EUR,2023-10-28 16:14:14.815T12:00:00Z,microsoft
ocds-hu01ve-8479882,COMUNE DI PALERMO,80016350821,,"APPALTO FORNITURA DI PC PORTATILI, COMPRENSIVI DI GARANZIA 36 MESI ON SITE, E DI LICENZE D'USO MICROSOFT - WEBCAM - MICROFONI, A VALERE SULLE RISORSE DEL PON METRO CITTA' DI PALERMO 2014 - 2020 (QUOTA",,0.0,EUR,2023-10-28 16:12:47.079T12:00:00Z,microsoft
ocds-hu01ve-8480679,ISTITUTO POLIGRAFICO E ZECCA DELLO STATO SPA,00399810589,,RINNOVO LICENZE SAP POST AUDIT,,0.0,EUR,2023-10-28 16:14:07.776T12:00:00Z,sap
ocds-hu01ve-8481652,UNIVERSITA DEGLI STUDI DI UDINE,80014550307,,PC AULE DIDATTICHE - COMPUTER THINKCENTRE M75S MICROSOFT WINDOWS,,0.0,EUR,2023-10-28 16:14:06.558T12:00:00Z,microsoft
ocds-hu01ve-8482042,ACEGASAPSAMGA SPA A SOCIO UNICO,00930530324,,2215001313 - ECE - MRMW0084 - MANUTENZIONE SOFTWARE IBM PASSPORT ADVANTAGE PER TIVOLI STORAGE MANAGER,,0.0,EUR,2023-10-28 16:12:10.433T12:00:00Z,ibm
ocds-hu01ve-8482114,FERROVIE EMILIA ROMAGNA - SOCIETA A RESPONSABILITA LIMITATATA IN SIGLA F.E.R. - S.R.L.,02080471200,,"RINNOVO DELLE LICENZE GOOGLE WORKSPACE E SERVIZI DI MANUTENZIONE, ASSISTENZA E DI HELP DESK (DAL 03/03/2022 AL 02/03/2025, OLTRE EVENTUALE OPZIONE DI PARI DURATA)",,0.0,EUR,2023-10-28 16:12:13.376T12:00:00Z,google
ocds-hu01ve-8483612,ENAV S.P.A.,97016000586,,ADESIONE A CONVENZIONE CONSIP EA5 PER 'LICENSING MICROSOFT ENTERPRISE AGREEMENT 2020/22',,0.0,EUR,2023-10-28 16:12:45.036T12:00:00Z,microsoft
ocds-hu01ve-8484034,AZIENDA ZERO,05018720283,,"PROCEDURA NEGOZIATA AI SENSI DELL'ART. 1, COMMA 2, LETTERA A), DELLA L. N. 120/2020 ED S.M.I., FINALIZZATA ALL'ACQUISIZIONE DELLA FORNITURA DEL SERVIZIO DI SUPPORTO E MANUTENZIONE HARDWARE DEGLI APPAR",,0.0,EUR,2023-10-28 16:13:38.334T12:00:00Z,ibm
ocds-hu01ve-8484230,AZIENDA SANITARIA PROVINCIALE DI CROTONE,01997410798,," PROROGA TECNICA CONVENZIONE PER I SERVIZI DI GESTIONE E MANUTENZIONE SISTEMI IP , PDL E RETE LAN E SISTEMA DI SICUREZZA LOTTO 5 - FASTWEB PERIODO 21/02/2022 - 30/06/2022",,0.0,EUR,2023-10-28 16:12:21.378T12:00:00Z,fastweb
ocds-hu01ve-8484465,TRENTINO SVILUPPO S.P.A.,00123240228,,FORNITURA MACCHINARIO PORTATILE PER IL REVERSE ENGINEERING - SCANNER CMM OTTICO METRASCAN BLACK ELITE,,0.0,EUR,2023-10-28 16:13:34.412T12:00:00Z,engineering
ocds-hu01ve-8484751,ALMA MATER STUDIORUM UNIVERSITA DI BOLOGNA,80007010376,,ABBONAMENTO ALLA BANCA DATI COMPENDEX - ENGINEERING VILLAGE PER IL PERIODO 2022-2024,,0.0,EUR,2023-10-28 16:13:49.301T12:00:00Z,engineering
ocds-hu01ve-8485385,CONSIGLIO REGIONALE DELLA CALABRIA,80001350802,,"ADESIONE CONVENZIONE CONSIP S.P.A. DENOMINATA 'MICROSOFT ENTERPRISE AGREEMENT 6' - LOTTO UNICO - PER LA FORNITURA DI LICENZE MICROSOFT OFFICE 365 E3, PER N. 340 UTENTI DEL CONSIGLIO REGIONALE DELLA CA",,0.0,EUR,2023-10-28 16:13:37.093T12:00:00Z,microsoft
ocds-hu01ve-8485793,INFORMATICA ALTO ADIGE SPA,01468500218,,LICENZE PER SAP SUCCESSFACTORS,,0.0,EUR,2023-10-28 16:14:07.236T12:00:00Z,sap
ocds-hu01ve-8485998,PAGOPA S.P.A.,15376371009,,ACQUISIZIONE DI LICENZE GOOGLE WORKSPACE ENTERPRISE,,0.0,EUR,2023-10-28 16:12:12.665T12:00:00Z,google
ocds-hu01ve-8486035,AEROPORTO 'VALERIO CATULLO' DI VERONA VILLAFRANCA S.P.A.,00841510233,,CANONE PER UTILIZZO LICENZE MICROSOFT : MICROSOFT LICENSING ANNO2022,,0.0,EUR,2023-10-28 16:14:11.869T12:00:00Z,microsoft
ocds-hu01ve-8487015,5 T S.R.L.,06360270018,,SERVIZIO ABBONAMENTO ANNUALE LICENZE MICROSOFT 365,,0.0,EUR,2023-10-28 16:14:08.738T12:00:00Z,microsoft
ocds-hu01ve-8487030,UMBRIA SALUTE E SERVIZI SCARL,02915750547,,"SERVIZIO DI MANUTENZIONE SOFTWARE 'SAP PRODUCT SUPPORT FOR LARGE ENTERPRICE (PSFLE)' SU PRODOTTI SAP. PROCEDURA AI SENSI DELL'ART. 63, COMMA 2, LETTERA B) DEL D. LGS. N. 50/2016",,0.0,EUR,2023-10-28 16:13:36.657T12:00:00Z,sap
ocds-hu01ve-8487200,RETE FERROVIARIA ITALIANA - SOCIETA PER AZIONI,01585570581,,CONTRATTO APPLICATIVO N. 01/2022 DEL 16/03/2022 (RIF. A.Q. 61/2020 (CIG 74577856DE) DEL 28/09/2020) RUBRICA N^ 82 DEL 16/03/2022 PER L'ESECUZIONE IN APPALTO DEI LAVORI: 'ATTIVITÀ DI PIAZZALE E OC NECE,,0.0,EUR,2023-10-28 16:14:08.641T12:00:00Z,oracle
ocds-hu01ve-8487309,COMANDO QUARTIER GENERALE GUARDIA DI FINANZA,97147870584,,"ACQUISTO DEI 'SERVIZI PORTALE AZURE CLOUD' DI MICROSOFT TRAMITE CONTRATTO 'SERVER AND CLOUD ENROLLMENT' (SCE) PER GOVEMMENT PARTNER, PER UNA DURATA DI 36 MESI, CON ANNESSE N. 2 GIORNATE DI SUPPORTO PR",,0.0,EUR,2023-10-28 16:14:08.155T12:00:00Z,microsoft
ocds-hu01ve-8487451,PAGOPA S.P.A.,15376371009,,SERVIZIO DI SUPPORTO SPECIALISTICO PER L'IMPLEMENTAZIONE DEL GESTIONALE SAP,,0.0,EUR,2023-10-28 16:14:09.589T12:00:00Z,sap
ocds-hu01ve-8488055,MOLISE DATI - SOCIETA' INFORMATICA MOLISANA S.P.A.,00379980709,,LICENZE D'USO ANNUALI DEL SOFTWARE IBM PER IL MAINFRAME IBM ZSERIES DELLA MOLISE DATI SPA 2022,,0.0,EUR,2023-10-28 16:12:20.533T12:00:00Z,ibm
ocds-hu01ve-8488285,COMUNE DI MATERA,80002870774,,CTEMT - AFFIDAMENTO FORNITURA DI ATTREZZATURE E LICENZE MICROSOFT PER I LABORATORI DELLA CASA DELLE TECNOLOGIE EMERGENTI DI MATERA,,0.0,EUR,2023-10-28 16:13:49.457T12:00:00Z,microsoft
ocds-hu01ve-8488721,CONINET SOCIETA' PER AZIONI IN BREVE CONINET S.P.A.,08125671001,,ADESIONE ACCORDO QUADRO CONSIP 'SERVIZI APPLICATIVI DI DATAMANAGEMENT E SERVIZI DI PMO' MEDIANTE ORDINE DIRETTO A FAVORE DEL RTI IBM ITALIA S.P.A/SISTEMI INFORMATIVI S.R.L./ LEONARDO - SOCIETÀ PER AZI,,0.0,EUR,2023-10-28 16:13:38.005T12:00:00Z,ibm
ocds-hu01ve-8488903,ISTITUTO DI ISTRUZIONE SUPERIORE LOCALI PIME,93151730871,,CONTRATTO TIM IN CONVENZIONE - PASSAGGIO A TIM MOBILE 8- ESTENSIONE E NUOVE ATTIVAZIONI,,0.0,EUR,2023-10-28 16:12:21.616T12:00:00Z,tim
ocds-hu01ve-8489086,ISPETTORATO TERRITORIALE DEL LAVORO DI TERNI-RIETI ITL TERNI - RIETI,97900660586,,SERVIZI DI CLOUD COMPUTING MICROSOFT AZURE. ACQUISTO CREDITO AZURE,,0.0,EUR,2023-10-28 16:13:26.937T12:00:00Z,microsoft
ocds-hu01ve-8490076,COMUNE DI CORSICO,00880000153,,ACQUISIZIONE SERVIZI DI CENTRALINO IN CLOUD TRAMITE ADESIONE CONTRATTO QUADRO SERVIZI DI CLOUD COMPUTING CIG MASTER 55187486E,,0.0,EUR,2023-10-28 16:12:43.226T12:00:00Z,cloud_generic
ocds-hu01ve-8490313,ISPETTORATO TERRITORIALE DEL LAVORO DI TERNI-RIETI ITL TERNI - RIETI,97900660586,,ADESIONE ALLA CONVENZIONE CONSIP 'MICROSOFT ENTERPRISE AGREEMENT 6 (EA6)' - LOTTO UNICO - PER LA FORNITURA DI LICENZE 'MICROSOFT 365 E5 SECURITY' E DI LICENZE MICROSOFT365 E3 NECESSARIE AL FUNZIONAMEN,,0.0,EUR,2023-10-28 16:12:14.323T12:00:00Z,microsoft
ocds-hu01ve-8491521,AEQUA ROMA S.P.A.,08670661001,,LICENZE IBM WEBSPHERE - ADESIONE CONV LICENZE SOFTWARE MULTIBRAND EDIZIONE 4 - LOTTO3,,0.0,EUR,2023-10-28 16:13:27.498T12:00:00Z,ibm
ocds-hu01ve-8491678,UNIVERSITA' DEGLI STUDI DI ROMA TOR VERGATA,80213750583,,SERVIZI DI SUPPORTO MICROSOFT PREMIUM 2022,,0.0,EUR,2023-10-28 16:12:18.826T12:00:00Z,microsoft
ocds-hu01ve-8491741,MINISTERO DEL TURISMO,96480590585,,ACQUISTO LICENZE MICROSOFT PER HUB DEL TURISMO DIGITALE,,0.0,EUR,2023-10-28 16:13:02.998T12:00:00Z,microsoft
ocds-hu01ve-8492210,ENTE NAZIONALE PER L AVIAZIONE CIVILE,97158180584,,LICENZE SOFTWARE MICROSOFT,,0.0,EUR,2023-10-28 16:12:35.531T12:00:00Z,microsoft
ocds-hu01ve-8492403,TRENITALIA SPA,05403151003,,FORNITURA MATERIALE ELETTROMECCANICO ALMAVIVA,,0.0,EUR,2023-10-28 16:13:01.166T12:00:00Z,almaviva
ocds-hu01ve-8492411,HERA SPA,04245520376,,UPGRADE DELLE SALE DI VIDEOCONFERENZA DEL GRUPPO HERA SU TECNOLOGIA MICROSOFT TEAMS,,0.0,EUR,2023-10-28 16:13:26.381T12:00:00Z,microsoft
ocds-hu01ve-8492535,FONDAZIONE IRCCS CA GRANDA OSPEDALE MAGGIORE POLICLINICO,04724150968,,AFFIDAMENTO DIRETTO PER LA FORNITURA DI UN SISTEMA DI COMUNICAZIONE PER GLI ALLARMI GESTITI CON LINEE DI TELEFONIA FISSA - FASTWEB,,0.0,EUR,2023-10-28 16:12:39.698T12:00:00Z,fastweb
ocds-hu01ve-8492543,AGENZIA NAZIONALE PER L ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D IMPRESA S.P.A.,05678721001,,APPALTO SPECIFICO NELL'AMBITO DEL SISTEMA DINAMICO DI ACQUISIZIONE DELLA PUBBLICA AMMINISTRAZIONE PER LA FORNITURA DI SERVIZI GOOGLE MAPS PLATFORM E RELATIVI SERVIZI PROFESSIONALI,,0.0,EUR,2023-10-28 16:13:38.402T12:00:00Z,google
ocds-hu01ve-8493527,"ISTITUTO NAZIONALE DI DOCUMENTAZIONE, INNOVAZIONE E RICERCA EDUCATIVA",80030350484,,"ACQUISTO DI: 430 LICENZE MICROSOFT 365 A5, 2 LICENZE VISIO PIANO 2 E 6 LICENZE PROJECT PIANO 3",,0.0,EUR,2023-10-28 16:13:56.182T12:00:00Z,microsoft
ocds-hu01ve-8494449,"AGENZIA NAZIONALE PER LE NUOVE TECNOLOGIE, L'ENERGIA E LO SVILUPPO ECONOMICO SOSTENIBILE (ENEA)",01320740580,,SERVIZI DI ASSISTENZA ALLA PIATTAFORMA LOTUS NOTES HCL PER LO SVILUPPO E LA REALIZZAZIONE DI PROCESSI RIVOLTI ALLA DEMATERIALIZZAZIONE DELLE PROCEDURE INFORMATICHE DELLA DIREZIONE DEL PERSONALE ENEA E,,0.0,EUR,2023-10-28 16:13:01.333T12:00:00Z,sap
ocds-hu01ve-8495919,AZIENDA OSPEDALIERA UNIVERSITARIA DI CATANIA,04721290874,,ADESIONE ALLA CONVENZIONE CONSIP MULTIBRAND 4 LOTTO 1 ACQUISTO N4 LICENZE ORACLE E REAL APPLICATION CLUSTERS,,0.0,EUR,2023-10-28 16:12:09.382T12:00:00Z,oracle
ocds-hu01ve-8496846,AZ.OSPEDALIERO UNIVERSITARIA DI BOLOGNA - POLICLINICO S.ORSOLA MALPIGHI,92038610371,,"ADESIONE CONV.INTERCENTER SERV.MANUT., ASS.TECNICA E SERV.PROF.LI APPLICATIVI- 2022- ENGINEERING ING.INFORMATICA",,0.0,EUR,2023-09-23 17:45:00.135T12:00:00Z,engineering
ocds-hu01ve-8496963,A.I.C.A.-AZIENDA IDRICA COMUNI AGRIGENTINI,03021250844,,PACCHETTO LICENZE SOFTWARE E SERVIZI DATABASE ORACLE CON SERVIZIO DI SUPPORTO ASSISTENZA E SUPPORTO SPECIALISTICO ,,0.0,EUR,2023-09-23 10:39:35.844T12:00:00Z,oracle
ocds-hu01ve-8497092,ISPETTORATO TERRITORIALE DEL LAVORO DI TERNI-RIETI ITL TERNI - RIETI,97900660586,," ADESIONE AL CONTRATTO QUADRO 'SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE DI PORTALI E SERVIZI ON-LINE E DI COOPERAZIONE APPLICATIVA PER LE PUBBLICHE AMMINISTRAZIONI - LOTTO 4' (SPC - ",,0.0,EUR,2023-09-23 10:19:15.739T12:00:00Z,cloud_generic
ocds-hu01ve-8497645,ISTITUTO CENTRALE PER LA DIGITALIZZAZIONE DEL PATRIMONIO CULTURALE -DIGITAL LIBRARY,96452070582,,"AFFIDAMENTO DEI SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE DI PORTALI E SERVIZI ON-LINE E DI COOPERAZIONE APPLICATIVA PER LE PUBBLICHE AMMINISTRAZIONI",,0.0,EUR,2023-09-23 10:19:14.138T12:00:00Z,cloud_generic
ocds-hu01ve-8498529,REGIONE TOSCANA,01386030488,,'ACQUISIZIONE SERVIZI SAP ANALYTICS CLOUD',,0.0,EUR,2023-09-23 21:12:54.832T12:00:00Z,sap
ocds-hu01ve-8500747,AZIENDA SOCIO SANITARIA TERRITORIALE (ASST) GRANDE OSPEDALE METROPOLITANO NIGUARDA,09315660960,,DEFIBRILLATORI E PM AZURE S DR (CONSIP LOTTO 5),,0.0,EUR,2023-09-23 11:13:30.057T12:00:00Z,microsoft
ocds-hu01ve-8501048,LARIO RETI HOLDING S.P.A. IN ACRONIMO LRH S.P.A.,03119540130,,ACQUISTO DELLE LICENZE ORACLE EMBEDDED E DEI SERVIZI CLOUD PER OSPITARE IL SISTEMA NET@2^,,0.0,EUR,2023-09-23 18:08:35.799T12:00:00Z,oracle
ocds-hu01ve-8501086,COMUNE DI CATANIA,00137020871,,"PON METRO 2014-2020 - INTERVENTO CT1.1.1. B3 - CONTABILITÀ E REPORTING - CONVENZIONE CONSIP SPC CLOUD LOTTO 1 SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE DI PORTALI E SERVIZI ONLINE E D",,0.0,EUR,2023-09-23 17:54:58.544T12:00:00Z,cloud_generic
ocds-hu01ve-8501110,AGENZIA NAZIONALE PER L ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D IMPRESA S.P.A.,05678721001,,SERVIZI MICROSOFT UNIFIED SUPPORT,,0.0,EUR,2023-09-23 18:22:00.951T12:00:00Z,microsoft
ocds-hu01ve-8501195,AGENZIA DELLE ENTRATE - RISCOSSIONE,13756881002,,FORNITURA LICENZE MICROSOFT,,0.0,EUR,2023-09-23 11:55:03.422T12:00:00Z,microsoft
ocds-hu01ve-8501299,COMUNE DI CATANIA,00137020871,,"PON METRO 2014-2020 - INTERVENTO CT1.1.1. B3 - CONTABILITÀ E REPORTING - CONVENZIONE CONSIP SPC CLOUD LOTTO 1 SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE DI PORTALI E SERVIZI ONLINE E D",,0.0,EUR,2023-09-23 17:55:43.920T12:00:00Z,cloud_generic
ocds-hu01ve-8501494,MINISTERO DEGLI AFFARI ESTERI E COOPERAZIONE INTERNAZIONALE,80213330584,,SERVIZI CLOUD,,0.0,EUR,2023-09-23 18:18:34.782T12:00:00Z,cloud_generic
ocds-hu01ve-8501502,REGIONE PUGLIA,80017210727,,"ACQUISIZIONE DI N. 100 PACCHETTI DA 100.000 SMS/CAD. DELLA SOCIETÀ TIM S.P.A., COME DA CONVENZIONE CONSIP TM8",,0.0,EUR,2023-09-23 17:49:08.379T12:00:00Z,tim
ocds-hu01ve-8501504,INGEGNERIE TOSCANE S.R.L.,06111950488,,INCARICO PROFESSIONALE SINTECNICA ENGINEERING SRL,,0.0,EUR,2023-09-23 10:26:20.352T12:00:00Z,engineering
ocds-hu01ve-8501544,VENETO STRADE S.P.A.,03345230274,,AFFIDAMENTO DEL SERVIZIO SUPPORTO TECNICO INFORMATICO FINALIZZATO ALL'ANALISI ED AGGIORNAMENTO DATI DA DATABASE DISPONIBILI E FORNITURA GESTIONE E MANUTENZIONE DI SPAZIO ED APLICAZIONI (CLOUD COMPUTIN,,0.0,EUR,2023-09-23 19:47:25.538T12:00:00Z,cloud_generic
ocds-hu01ve-8501965,LAZIOCREA S.P.A.,13662331001,,ACQUISIZIONE DEL SERVIZIO DI MESSAGGISTICA ISTANTANEA (SMS) A CONSUMO TRAMITE CONVENZIONE CONSIP 'TELEFONIA MOBILE 8' CON LA SOCIETÀ TIM S.P.A,,0.0,EUR,2023-09-23 10:43:53.147T12:00:00Z,tim
ocds-hu01ve-8502069,COMUNE DI FERMO,00334990447,,"GARA S3/2022 SERVIZI DI RILIEVO MULTISTRUMENTALE, LASAR SCANNER E FOTOGRAMMETRICO E REALIZZAZIONE MODELLO BIM INTERVENTO 'COMPLETAMENTO FONTEVECCHIA: RESTAURO E RISANAMENTO CONSERVATIVO CON MIGLIORAME",,0.0,EUR,2023-09-23 18:25:50.650T12:00:00Z,aws
ocds-hu01ve-8502179,AZIENDA OSPEDALIERO-UNIVERSITARIA DI FERRARA,01295950388,,SERVIZIO DI MANUTENZIONE DELLE LICENZE SAP PER L'UTENZA SANITARIA - ANNO 2022,,0.0,EUR,2023-09-23 10:26:25.873T12:00:00Z,sap
ocds-hu01ve-8503589,AZIENDA UNITA' SANITARIA LOCALE FROSINONE,01886690609,,ADESIONE CONTRATTO QUADRO CONSIP  PER LA FORNITURA DI SERVIZI DI CLOUD COMPUTING - LOTTO 1 - PERIODO LUGLIO 2021 - LUGLIO 2022,,0.0,EUR,2023-09-23 17:48:47.022T12:00:00Z,cloud_generic
ocds-hu01ve-8504470,MIN LAV E PREV SOC DIREZ GEN AA GG E PERSONALE,80237250586,,ACQUISIZIONE DI SERVIZI CLOUD MICROSOFT AZURE PER IL MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,,0.0,EUR,2023-09-23 17:48:45.743T12:00:00Z,microsoft
ocds-hu01ve-8504911,HERA SPA,04245520376,,AM 2022 - ORACLE PRIMAVERA,,0.0,EUR,2023-09-23 19:53:33.023T12:00:00Z,oracle
ocds-hu01ve-8504970,CAP HOLDING S.P.A.,13187590156,,"ACCORDO QUADRO SMART ENGINEERING SUL SUPPORTO E/O LA PROGETTAZIONE DEFINITIVA, ESECUTIVA E COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE PER L?ESECUZIONE DI LAVORI INERENTI IMPIANTI POTABILI,",,0.0,EUR,2023-09-23 10:39:34.792T12:00:00Z,engineering
ocds-hu01ve-8505077,UMBRIA SALUTE E SERVIZI SCARL,02915750547,,FORNITURA N. 5 MICROSOFT® D365 MARKETING ADDITIONAL CONTACTS T4,,0.0,EUR,2023-09-23 19:50:17.768T12:00:00Z,microsoft
ocds-hu01ve-8505166,COMMISSIONE NAZIONALE PER LE SOCIETA E LA BORSA,80204250585,,MANUTENZIONE DEL SISTEMA INGEGNERIZZATO ORACLE SUPERCLUSTER OPERANTE PRESSO LA SEDE CONSOB DI ROMA,,0.0,EUR,2023-09-23 21:29:08.290T12:00:00Z,oracle
ocds-hu01ve-8505309,AZIENDA ULSS N. 6 EUGANEA,00349050286,,SERVIZI DI SUPPORTO SU APPLICATIVI ENGINEERING,,0.0,EUR,2023-09-23 10:18:57.787T12:00:00Z,engineering
ocds-hu01ve-8506456,AZIENDA SANITARIA LOCALE DI CASERTA,03519500619,,CONSIP ODA N. 6736688 - FORNITURA LICENZE MICROSOFT IN EA6 - SICUREZZA E XDR,,0.0,EUR,2023-09-23 19:46:56.940T12:00:00Z,microsoft
ocds-hu01ve-8506941,POSTE ITALIANE SPA,97103880585,,RINNOVO SUPPORTO TECNICO ORACLE (SECONDO ANNO DI USCITA ULA),,0.0,EUR,2023-09-23 17:48:28.976T12:00:00Z,oracle
ocds-hu01ve-8507217,ANAS SPA,80208450587,,LICENZE OFFICE 365 - CONVENZIONE CONSIP 'MICROSOFT ENTERPRISE AGREEMENT 6',,0.0,EUR,2023-09-23 11:07:13.248T12:00:00Z,microsoft
ocds-hu01ve-8507376,LAZIO INNOVA - SOCIETA  PER AZIONI,05950941004,,SOTTOSCRIZIONE TRIENNALE MS AZURE MICROSOFT,,0.0,EUR,2023-09-23 19:47:37.985T12:00:00Z,microsoft
ocds-hu01ve-8521303,AGENZIA NAZIONALE PER LE POLITICHE ATTIVE DEL LAVORO,97889240582,,SERVIZI DI CLOUD COMPUTING' - SPC CLOUD LOTTO 4 (TER.2022),INTELLERA CONSULTING S.R.L.|ALMAVIVA S.P.A.|INDRA ITALIA SPA|ALMAWAVE S.P.A.,1496139.0,EUR,2023-09-23 19:20:19.339T12:00:00Z,cloud_generic
ocds-hu01ve-8526125,COMUNE DI FIRENZE,01307110484,,MANUTENZIONE STRAORDINARIA IMMOBILI NON SCOLASTICI (CENTRI GIOVANI ECC.) - CODICE OPERA 190014. - CUP H17H21002400004- CPV 45454000-4 PROGETTO DEFINITIVO LT0657/2021 (AQ0596/2021) CIG 910449856D APPRO,,0.0,EUR,2023-12-01 17:00:14.778T12:00:00Z,engineering
ocds-hu01ve-8526713,ACQUALATINA SPA,02111020596,,"G2200014 - AFFIDAMENTO AI SENSI DELL’ART. 125, COMMA 1, LETT. C), PUNTO 2 DEL D.LGS N. 50/2016 E S.M.I. INERENTE AL RINNOVO ANNUALE SUPPORTO LICENZA DATABASE ORACLE",,0.0,EUR,2023-09-23 19:57:00.343T12:00:00Z,oracle
ocds-hu01ve-8527267,AIMAG S.P.A.,00664670361,,RINNOVO CONTRATTI ORACLE 2022-2023,,0.0,EUR,2023-09-23 17:51:40.853T12:00:00Z,oracle
